iter	Passed	Remaining
16749	1943780	377151
16750	1943893	377034
16751	1944002	376917
16752	1944120	376801
16753	1944230	376684
16754	1944340	376567
16755	1944452	376450
16756	1944571	376334
16757	1944689	376219
16758	1944792	376100
16759	1944908	375984
16760	1945034	375870
16761	1945158	375756
16762	1945275	375640
16763	1945382	375522
16764	1945502	375407
16765	1945617	375290
16766	1945727	375173
16767	1945854	375059
16768	1945980	374945
16769	1946099	374830
16770	1946223	374715
16771	1946346	374600
16772	1946468	374486
16773	1946589	374370
16774	1946714	374256
16775	1946821	374138
16776	1946936	374022
16777	1947043	373904
16778	1947170	373790
16779	1947294	373676
16780	1947415	373561
16781	1947527	373444
16782	1947648	373329
16783	1947770	373214
16784	1947892	373099
16785	1948012	372984
16786	1948134	372869
16787	1948247	372752
16788	1948362	372636
16789	1948481	372520
16790	1948606	372406
16791	1948725	372291
16792	1948846	372175
16793	1948957	372059
16794	1949086	371945
16795	1949197	371828
16796	1949298	371709
16797	1949397	371590
16798	1949518	371475
16799	1949641	371360
16800	1949761	371245
16801	1949886	371130
16802	1950010	371016
16803	1950129	370900
16804	1950247	370784
16805	1950348	370666
16806	1950457	370548
16807	1950573	370432
16808	1950692	370317
16809	1950805	370200
16810	1950929	370085
16811	1951026	369966
16812	1951149	369851
16813	1951262	369734
16814	1951374	369618
16815	1951485	369501
16816	1951609	369386
16817	1951709	369267
16818	1951831	369152
16819	1951958	369038
16820	1952083	368924
16821	1952200	368808
16822	1952313	368691
16823	1952439	368577
16824	1952547	368459
16825	1952666	368344
16826	1952773	368226
16827	1952892	368111
16828	1953008	367995
16829	1953122	367878
16830	1953242	367763
16831	1953362	367648
16832	1953488	367533
16833	1953611	367419
16834	1953718	367301
16835	1953837	367185
16836	1953961	367071
16837	1954084	366956
16838	1954199	366840
16839	1954310	366723
16840	1954433	366608
16841	1954551	366492
16842	1954677	366378
16843	1954799	366263
16844	1954895	366143
16845	1955019	366029
16846	1955143	365914
16847	1955266	365800
16848	1955386	365684
16849	1955506	365569
16850	1955605	365450
16851	1955712	365332
16852	1955832	365217
16853	1955940	365099
16854	1956057	364983
16855	1956177	364868
16856	1956304	364754
16857	1956411	364636
16858	1956532	364521
16859	1956647	364405
16860	1956769	364290
16861	1956883	364173
16862	1956998	364057
16863	1957114	363941
16864	1957235	363826
16865	1957349	363710
16866	1957465	363593
16867	1957565	363475
16868	1957684	363359
16869	1957800	363243
16870	1957922	363128
16871	1958043	363013
16872	1958165	362898
16873	1958291	362784
16874	1958410	362668
16875	1958535	362554
16876	1958651	362438
16877	1958774	362323
16878	1958888	362207
16879	1959000	362090
16880	1959124	361975
16881	1959252	361861
16882	1959363	361744
16883	1959483	361629
16884	1959598	361513
16885	1959715	361397
16886	1959839	361282
16887	1959963	361168
16888	1960085	361053
16889	1960208	360938
16890	1960326	360822
16891	1960448	360707
16892	1960559	360590
16893	1960682	360475
16894	1960801	360360
16895	1960915	360243
16896	1961037	360129
16897	1961160	360014
16898	1961280	359898
16899	1961403	359784
16900	1961516	359667
16901	1961632	359551
16902	1961754	359436
16903	1961880	359322
16904	1962006	359207
16905	1962130	359093
16906	1962252	358978
16907	1962375	358863
16908	1962485	358746
16909	1962609	358631
16910	1962732	358517
16911	1962846	358400
16912	1962941	358280
16913	1963059	358164
16914	1963179	358049
16915	1963298	357934
16916	1963413	357817
16917	1963532	357702
16918	1963656	357587
16919	1963769	357470
16920	1963891	357356
16921	1964013	357241
16922	1964139	357126
16923	1964256	357010
16924	1964379	356896
16925	1964501	356781
16926	1964614	356664
16927	1964726	356547
16928	1964845	356432
16929	1964968	356317
16930	1965077	356199
16931	1965192	356083
16932	1965291	355964
16933	1965413	355849
16934	1965526	355732
16935	1965637	355616
16936	1965752	355499
16937	1965863	355382
16938	1965974	355265
16939	1966099	355151
16940	1966222	355036
16941	1966343	354921
16942	1966462	354805
16943	1966574	354689
16944	1966684	354571
16945	1966798	354455
16946	1966925	354341
16947	1967043	354225
16948	1967165	354110
16949	1967284	353995
16950	1967409	353880
16951	1967531	353765
16952	1967653	353650
16953	1967776	353535
16954	1967893	353419
16955	1967995	353301
16956	1968102	353183
16957	1968219	353067
16958	1968338	352952
16959	1968463	352837
16960	1968580	352721
16961	1968707	352607
16962	1968835	352493
16963	1968956	352378
16964	1969056	352259
16965	1969179	352144
16966	1969295	352028
16967	1969409	351912
16968	1969517	351794
16969	1969637	351679
16970	1969763	351565
16971	1969884	351450
16972	1969985	351331
16973	1970099	351214
16974	1970220	351099
16975	1970347	350985
16976	1970467	350870
16977	1970594	350756
16978	1970719	350641
16979	1970824	350523
16980	1970949	350409
16981	1971066	350293
16982	1971189	350178
16983	1971304	350062
16984	1971424	349946
16985	1971552	349832
16986	1971668	349716
16987	1971792	349602
16988	1971911	349486
16989	1972029	349370
16990	1972152	349255
16991	1972274	349140
16992	1972396	349025
16993	1972519	348910
16994	1972647	348797
16995	1972767	348681
16996	1972893	348567
16997	1972997	348449
16998	1973110	348332
16999	1973235	348218
17000	1973363	348104
17001	1973485	347988
17002	1973594	347871
17003	1973696	347753
17004	1973815	347637
17005	1973930	347521
17006	1974045	347405
17007	1974165	347289
17008	1974281	347173
17009	1974396	347057
17010	1974502	346939
17011	1974624	346824
17012	1974752	346710
17013	1974876	346595
17014	1974995	346480
17015	1975109	346363
17016	1975229	346248
17017	1975351	346133
17018	1975460	346016
17019	1975581	345900
17020	1975704	345786
17021	1975810	345668
17022	1975932	345553
17023	1976050	345437
17024	1976172	345322
17025	1976291	345206
17026	1976408	345090
17027	1976527	344975
17028	1976646	344859
17029	1976767	344744
17030	1976884	344628
17031	1976995	344511
17032	1977101	344393
17033	1977213	344277
17034	1977333	344161
17035	1977456	344046
17036	1977579	343931
17037	1977702	343816
17038	1977828	343702
17039	1977938	343585
17040	1978062	343470
17041	1978174	343354
17042	1978277	343235
17043	1978402	343121
17044	1978525	343006
17045	1978652	342892
17046	1978775	342777
17047	1978890	342661
17048	1979013	342546
17049	1979127	342429
17050	1979239	342312
17051	1979356	342197
17052	1979476	342081
17053	1979597	341966
17054	1979724	341852
17055	1979837	341735
17056	1979953	341619
17057	1980078	341504
17058	1980196	341389
17059	1980324	341275
17060	1980448	341160
17061	1980568	341045
17062	1980688	340929
17063	1980813	340815
17064	1980932	340699
17065	1981055	340584
17066	1981174	340468
17067	1981283	340351
17068	1981404	340236
17069	1981530	340122
17070	1981650	340006
17071	1981770	339891
17072	1981896	339776
17073	1982017	339661
17074	1982143	339547
17075	1982266	339432
17076	1982388	339317
17077	1982511	339202
17078	1982631	339086
17079	1982744	338970
17080	1982854	338853
17081	1982977	338738
17082	1983095	338622
17083	1983198	338504
17084	1983313	338388
17085	1983428	338271
17086	1983550	338156
17087	1983673	338041
17088	1983782	337924
17089	1983903	337809
17090	1984023	337693
17091	1984149	337579
17092	1984269	337463
17093	1984370	337345
17094	1984480	337228
17095	1984586	337110
17096	1984704	336994
17097	1984826	336879
17098	1984938	336762
17099	1985053	336646
17100	1985162	336529
17101	1985275	336412
17102	1985386	336295
17103	1985505	336180
17104	1985622	336064
17105	1985746	335949
17106	1985871	335834
17107	1985990	335719
17108	1986105	335602
17109	1986226	335487
17110	1986346	335372
17111	1986465	335256
17112	1986583	335140
17113	1986698	335024
17114	1986819	334909
17115	1986913	334789
17116	1987010	334670
17117	1987125	334554
17118	1987240	334437
17119	1987364	334322
17120	1987486	334207
17121	1987611	334093
17122	1987729	333977
17123	1987846	333861
17124	1987967	333746
17125	1988079	333629
17126	1988197	333513
17127	1988318	333398
17128	1988436	333282
17129	1988547	333165
17130	1988668	333050
17131	1988780	332933
17132	1988899	332818
17133	1989025	332703
17134	1989146	332588
17135	1989267	332473
17136	1989382	332356
17137	1989506	332242
17138	1989627	332127
17139	1989735	332009
17140	1989848	331892
17141	1989972	331778
17142	1990094	331663
17143	1990202	331545
17144	1990325	331430
17145	1990450	331316
17146	1990557	331198
17147	1990674	331082
17148	1990780	330964
17149	1990907	330850
17150	1991013	330732
17151	1991125	330616
17152	1991239	330499
17153	1991358	330384
17154	1991467	330266
17155	1991583	330150
17156	1991709	330036
17157	1991831	329921
17158	1991939	329803
17159	1992056	329687
17160	1992178	329572
17161	1992298	329457
17162	1992391	329337
17163	1992514	329222
17164	1992638	329107
17165	1992764	328993
17166	1992877	328876
17167	1992982	328758
17168	1993086	328640
17169	1993207	328525
17170	1993323	328409
17171	1993448	328294
17172	1993568	328178
17173	1993695	328064
17174	1993814	327949
17175	1993923	327831
17176	1994044	327716
17177	1994161	327600
17178	1994275	327484
17179	1994383	327366
17180	1994493	327249
17181	1994609	327133
17182	1994708	327014
17183	1994826	326898
17184	1994932	326781
17185	1995051	326665
17186	1995172	326550
17187	1995297	326435
17188	1995413	326319
17189	1995532	326204
17190	1995650	326088
17191	1995757	325970
17192	1995866	325853
17193	1995959	325733
17194	1996069	325616
17195	1996162	325496
17196	1996281	325381
17197	1996404	325266
17198	1996521	325150
17199	1996645	325035
17200	1996766	324920
17201	1996887	324804
17202	1997008	324689
17203	1997131	324574
17204	1997249	324458
17205	1997377	324344
17206	1997499	324229
17207	1997608	324112
17208	1997723	323995
17209	1997850	323881
17210	1997977	323767
17211	1998096	323651
17212	1998222	323537
17213	1998333	323420
17214	1998445	323303
17215	1998561	323187
17216	1998689	323073
17217	1998812	322958
17218	1998929	322842
17219	1999049	322726
17220	1999168	322611
17221	1999290	322496
17222	1999415	322381
17223	1999530	322265
17224	1999658	322151
17225	1999781	322036
17226	1999900	321920
17227	2000019	321804
17228	2000137	321689
17229	2000263	321574
17230	2000373	321457
17231	2000484	321340
17232	2000598	321224
17233	2000720	321109
17234	2000837	320993
17235	2000956	320877
17236	2001062	320759
17237	2001181	320644
17238	2001293	320527
17239	2001413	320411
17240	2001525	320295
17241	2001645	320179
17242	2001773	320065
17243	2001892	319949
17244	2002004	319833
17245	2002117	319716
17246	2002233	319600
17247	2002343	319483
17248	2002446	319365
17249	2002571	319250
17250	2002677	319132
17251	2002786	319015
17252	2002899	318899
17253	2003007	318781
17254	2003122	318665
17255	2003241	318549
17256	2003359	318433
17257	2003477	318318
17258	2003585	318200
17259	2003705	318085
17260	2003820	317969
17261	2003940	317853
17262	2004066	317739
17263	2004177	317622
17264	2004288	317505
17265	2004402	317388
17266	2004527	317274
17267	2004642	317157
17268	2004757	317041
17269	2004878	316926
17270	2004978	316807
17271	2005096	316692
17272	2005208	316575
17273	2005327	316459
17274	2005452	316344
17275	2005576	316229
17276	2005704	316115
17277	2005828	316001
17278	2005953	315886
17279	2006058	315768
17280	2006183	315653
17281	2006302	315538
17282	2006419	315422
17283	2006542	315307
17284	2006665	315192
17285	2006787	315077
17286	2006912	314962
17287	2007033	314847
17288	2007160	314732
17289	2007282	314617
17290	2007403	314502
17291	2007527	314387
17292	2007637	314270
17293	2007759	314154
17294	2007879	314039
17295	2008004	313924
17296	2008132	313810
17297	2008247	313694
17298	2008367	313578
17299	2008483	313462
17300	2008603	313347
17301	2008729	313232
17302	2008843	313116
17303	2008956	312999
17304	2009078	312884
17305	2009200	312769
17306	2009313	312652
17307	2009433	312537
17308	2009530	312418
17309	2009648	312302
17310	2009765	312186
17311	2009889	312071
17312	2009999	311954
17313	2010118	311838
17314	2010237	311723
17315	2010361	311608
17316	2010474	311491
17317	2010587	311375
17318	2010709	311260
17319	2010832	311145
17320	2010949	311029
17321	2011070	310913
17322	2011183	310797
17323	2011306	310682
17324	2011430	310567
17325	2011555	310452
17326	2011664	310335
17327	2011780	310219
17328	2011903	310104
17329	2012017	309987
17330	2012137	309872
17331	2012234	309753
17332	2012353	309637
17333	2012478	309522
17334	2012599	309407
17335	2012708	309290
17336	2012831	309175
17337	2012940	309058
17338	2013050	308940
17339	2013158	308823
17340	2013282	308708
17341	2013389	308591
17342	2013505	308475
17343	2013624	308359
17344	2013746	308244
17345	2013873	308129
17346	2013991	308014
17347	2014107	307897
17348	2014227	307782
17349	2014350	307667
17350	2014467	307551
17351	2014592	307436
17352	2014719	307322
17353	2014841	307206
17354	2014963	307091
17355	2015078	306975
17356	2015204	306860
17357	2015326	306745
17358	2015447	306630
17359	2015563	306514
17360	2015687	306399
17361	2015802	306283
17362	2015917	306166
17363	2016033	306050
17364	2016152	305935
17365	2016270	305819
17366	2016393	305704
17367	2016513	305588
17368	2016634	305473
17369	2016754	305357
17370	2016874	305242
17371	2016996	305127
17372	2017116	305011
17373	2017241	304896
17374	2017368	304782
17375	2017491	304667
17376	2017594	304549
17377	2017710	304433
17378	2017826	304316
17379	2017944	304201
17380	2018064	304085
17381	2018181	303969
17382	2018301	303854
17383	2018424	303738
17384	2018545	303623
17385	2018646	303505
17386	2018773	303390
17387	2018894	303275
17388	2019003	303158
17389	2019110	303040
17390	2019223	302924
17391	2019346	302809
17392	2019468	302693
17393	2019594	302579
17394	2019707	302462
17395	2019818	302345
17396	2019943	302231
17397	2020060	302115
17398	2020187	302000
17399	2020312	301885
17400	2020439	301771
17401	2020547	301654
17402	2020672	301539
17403	2020796	301424
17404	2020904	301306
17405	2021024	301191
17406	2021145	301075
17407	2021253	300958
17408	2021373	300843
17409	2021485	300726
17410	2021608	300611
17411	2021731	300496
17412	2021855	300381
17413	2021981	300266
17414	2022093	300150
17415	2022219	300035
17416	2022341	299920
17417	2022464	299805
17418	2022574	299687
17419	2022692	299572
17420	2022815	299457
17421	2022937	299341
17422	2023046	299224
17423	2023165	299108
17424	2023285	298993
17425	2023407	298878
17426	2023531	298763
17427	2023649	298647
17428	2023777	298533
17429	2023903	298418
17430	2024003	298299
17431	2024123	298184
17432	2024244	298068
17433	2024365	297953
17434	2024492	297838
17435	2024613	297723
17436	2024739	297609
17437	2024860	297493
17438	2024972	297376
17439	2025067	297257
17440	2025192	297142
17441	2025309	297026
17442	2025419	296909
17443	2025540	296794
17444	2025650	296677
17445	2025768	296561
17446	2025881	296444
17447	2026007	296330
17448	2026121	296213
17449	2026239	296097
17450	2026357	295982
17451	2026480	295867
17452	2026598	295751
17453	2026716	295635
17454	2026826	295518
17455	2026949	295403
17456	2027066	295287
17457	2027175	295170
17458	2027292	295054
17459	2027417	294939
17460	2027536	294823
17461	2027656	294708
17462	2027776	294592
17463	2027897	294477
17464	2028009	294360
17465	2028125	294244
17466	2028231	294126
17467	2028353	294011
17468	2028475	293896
17469	2028580	293778
17470	2028701	293662
17471	2028817	293546
17472	2028935	293431
17473	2029052	293315
17474	2029167	293198
17475	2029280	293082
17476	2029398	292966
17477	2029523	292851
17478	2029637	292735
17479	2029762	292620
17480	2029890	292505
17481	2030015	292391
17482	2030141	292276
17483	2030263	292160
17484	2030375	292044
17485	2030484	291927
17486	2030598	291810
17487	2030722	291695
17488	2030841	291580
17489	2030956	291463
17490	2031074	291347
17491	2031198	291232
17492	2031318	291117
17493	2031435	291001
17494	2031540	290883
17495	2031658	290767
17496	2031779	290652
17497	2031898	290536
17498	2032022	290421
17499	2032145	290306
17500	2032262	290190
17501	2032378	290074
17502	2032494	289958
17503	2032618	289843
17504	2032742	289728
17505	2032865	289613
17506	2032980	289496
17507	2033102	289381
17508	2033225	289266
17509	2033348	289151
17510	2033470	289035
17511	2033590	288920
17512	2033699	288803
17513	2033820	288687
17514	2033938	288571
17515	2034054	288455
17516	2034160	288338
17517	2034283	288223
17518	2034404	288107
17519	2034524	287992
17520	2034641	287876
17521	2034763	287760
17522	2034888	287645
17523	2035006	287530
17524	2035118	287413
17525	2035228	287296
17526	2035332	287178
17527	2035454	287063
17528	2035582	286948
17529	2035689	286831
17530	2035817	286716
17531	2035928	286599
17532	2036047	286484
17533	2036169	286369
17534	2036282	286252
17535	2036398	286136
17536	2036502	286018
17537	2036622	285902
17538	2036747	285788
17539	2036869	285672
17540	2036987	285556
17541	2037104	285440
17542	2037213	285323
17543	2037335	285208
17544	2037445	285091
17545	2037558	284974
17546	2037678	284859
17547	2037796	284743
17548	2037915	284627
17549	2038041	284512
17550	2038165	284397
17551	2038293	284283
17552	2038412	284167
17553	2038535	284052
17554	2038648	283936
17555	2038769	283820
17556	2038894	283705
17557	2039012	283589
17558	2039128	283473
17559	2039251	283358
17560	2039363	283241
17561	2039474	283124
17562	2039579	283007
17563	2039705	282892
17564	2039826	282776
17565	2039946	282661
17566	2040067	282545
17567	2040185	282430
17568	2040308	282314
17569	2040424	282198
17570	2040542	282082
17571	2040655	281966
17572	2040763	281849
17573	2040877	281732
17574	2040991	281616
17575	2041109	281500
17576	2041232	281385
17577	2041348	281269
17578	2041462	281152
17579	2041586	281037
17580	2041700	280921
17581	2041814	280804
17582	2041929	280688
17583	2042038	280571
17584	2042147	280454
17585	2042254	280336
17586	2042366	280220
17587	2042487	280104
17588	2042598	279987
17589	2042727	279873
17590	2042824	279754
17591	2042920	279635
17592	2043042	279520
17593	2043160	279404
17594	2043270	279287
17595	2043383	279171
17596	2043506	279055
17597	2043612	278938
17598	2043737	278823
17599	2043857	278707
17600	2043967	278590
17601	2044090	278475
17602	2044185	278356
17603	2044310	278241
17604	2044427	278125
17605	2044544	278009
17606	2044660	277893
17607	2044786	277778
17608	2044908	277663
17609	2045026	277547
17610	2045140	277431
17611	2045265	277316
17612	2045388	277201
17613	2045504	277084
17614	2045625	276969
17615	2045749	276854
17616	2045871	276739
17617	2045985	276622
17618	2046108	276507
17619	2046231	276392
17620	2046348	276276
17621	2046463	276159
17622	2046572	276042
17623	2046688	275926
17624	2046807	275810
17625	2046915	275693
17626	2047032	275577
17627	2047150	275461
17628	2047266	275345
17629	2047379	275229
17630	2047503	275114
17631	2047622	274998
17632	2047741	274882
17633	2047860	274766
17634	2047979	274651
17635	2048076	274532
17636	2048197	274416
17637	2048315	274300
17638	2048429	274184
17639	2048555	274069
17640	2048671	273953
17641	2048770	273835
17642	2048889	273719
17643	2049012	273604
17644	2049126	273487
17645	2049246	273372
17646	2049364	273256
17647	2049485	273140
17648	2049607	273025
17649	2049735	272910
17650	2049849	272794
17651	2049971	272679
17652	2050075	272561
17653	2050197	272446
17654	2050304	272328
17655	2050419	272212
17656	2050540	272096
17657	2050667	271982
17658	2050780	271865
17659	2050900	271750
17660	2051016	271633
17661	2051140	271518
17662	2051259	271403
17663	2051360	271284
17664	2051472	271168
17665	2051596	271053
17666	2051720	270938
17667	2051840	270822
17668	2051943	270704
17669	2052062	270588
17670	2052181	270473
17671	2052293	270356
17672	2052417	270241
17673	2052534	270125
17674	2052654	270009
17675	2052765	269892
17676	2052886	269777
17677	2053011	269662
17678	2053134	269547
17679	2053259	269432
17680	2053381	269316
17681	2053496	269200
17682	2053616	269084
17683	2053724	268967
17684	2053847	268852
17685	2053971	268737
17686	2054084	268620
17687	2054201	268504
17688	2054323	268389
17689	2054444	268274
17690	2054555	268157
17691	2054678	268041
17692	2054795	267925
17693	2054909	267809
17694	2055021	267692
17695	2055143	267577
17696	2055266	267462
17697	2055381	267345
17698	2055503	267230
17699	2055629	267115
17700	2055748	266999
17701	2055872	266884
17702	2055987	266768
17703	2056103	266652
17704	2056210	266535
17705	2056326	266418
17706	2056439	266302
17707	2056564	266187
17708	2056681	266071
17709	2056800	265955
17710	2056918	265839
17711	2057042	265724
17712	2057162	265608
17713	2057268	265491
17714	2057389	265375
17715	2057509	265260
17716	2057619	265143
17717	2057726	265026
17718	2057838	264909
17719	2057954	264793
17720	2058075	264677
17721	2058190	264561
17722	2058300	264444
17723	2058419	264328
17724	2058546	264213
17725	2058665	264098
17726	2058786	263982
17727	2058909	263867
17728	2059010	263749
17729	2059134	263634
17730	2059243	263517
17731	2059353	263400
17732	2059474	263284
17733	2059592	263168
17734	2059717	263053
17735	2059831	262937
17736	2059952	262821
17737	2060057	262704
17738	2060174	262588
17739	2060291	262472
17740	2060410	262356
17741	2060524	262240
17742	2060644	262124
17743	2060754	262007
17744	2060876	261892
17745	2060984	261774
17746	2061110	261660
17747	2061220	261543
17748	2061341	261427
17749	2061465	261312
17750	2061588	261197
17751	2061715	261082
17752	2061841	260967
17753	2061966	260852
17754	2062081	260736
17755	2062189	260619
17756	2062314	260504
17757	2062440	260389
17758	2062565	260274
17759	2062676	260157
17760	2062791	260041
17761	2062914	259925
17762	2063034	259810
17763	2063154	259694
17764	2063270	259578
17765	2063397	259463
17766	2063512	259347
17767	2063631	259231
17768	2063748	259115
17769	2063874	259000
17770	2063998	258885
17771	2064118	258769
17772	2064238	258654
17773	2064351	258537
17774	2064466	258421
17775	2064583	258305
17776	2064696	258188
17777	2064814	258072
17778	2064930	257956
17779	2065046	257840
17780	2065173	257725
17781	2065293	257609
17782	2065418	257495
17783	2065524	257377
17784	2065637	257261
17785	2065755	257145
17786	2065879	257029
17787	2065999	256914
17788	2066128	256799
17789	2066251	256684
17790	2066377	256569
17791	2066482	256452
17792	2066606	256336
17793	2066728	256221
17794	2066851	256106
17795	2066973	255990
17796	2067071	255872
17797	2067181	255755
17798	2067301	255639
17799	2067414	255523
17800	2067529	255406
17801	2067658	255292
17802	2067786	255177
17803	2067912	255062
17804	2068023	254945
17805	2068145	254830
17806	2068260	254714
17807	2068378	254598
17808	2068498	254482
17809	2068624	254367
17810	2068731	254250
17811	2068861	254135
17812	2068976	254019
17813	2069094	253903
17814	2069219	253788
17815	2069321	253670
17816	2069441	253555
17817	2069568	253440
17818	2069686	253324
17819	2069811	253209
17820	2069939	253094
17821	2070067	252979
17822	2070184	252863
17823	2070302	252747
17824	2070430	252633
17825	2070542	252516
17826	2070666	252401
17827	2070788	252285
17828	2070909	252170
17829	2071031	252054
17830	2071147	251938
17831	2071259	251822
17832	2071376	251706
17833	2071490	251589
17834	2071612	251474
17835	2071709	251355
17836	2071825	251239
17837	2071951	251124
17838	2072048	251006
17839	2072155	250888
17840	2072272	250772
17841	2072394	250657
17842	2072504	250540
17843	2072627	250425
17844	2072739	250308
17845	2072859	250192
17846	2072983	250077
17847	2073099	249961
17848	2073222	249846
17849	2073338	249729
17850	2073458	249614
17851	2073578	249498
17852	2073699	249382
17853	2073822	249267
17854	2073927	249150
17855	2074044	249034
17856	2074164	248918
17857	2074286	248802
17858	2074390	248685
17859	2074499	248568
17860	2074620	248452
17861	2074735	248336
17862	2074858	248221
17863	2074973	248104
17864	2075077	247987
17865	2075198	247871
17866	2075300	247753
17867	2075406	247636
17868	2075524	247520
17869	2075641	247404
17870	2075755	247287
17871	2075876	247172
17872	2075994	247056
17873	2076104	246939
17874	2076232	246824
17875	2076354	246709
17876	2076472	246593
17877	2076582	246476
17878	2076706	246361
17879	2076828	246245
17880	2076949	246130
17881	2077073	246015
17882	2077195	245899
17883	2077294	245781
17884	2077403	245664
17885	2077524	245548
17886	2077637	245432
17887	2077754	245316
17888	2077872	245200
17889	2077990	245084
17890	2078111	244968
17891	2078214	244851
17892	2078336	244735
17893	2078452	244619
17894	2078561	244502
17895	2078683	244387
17896	2078802	244271
17897	2078917	244154
17898	2079034	244038
17899	2079159	243923
17900	2079283	243808
17901	2079405	243693
17902	2079533	243578
17903	2079642	243461
17904	2079769	243346
17905	2079892	243231
17906	2079993	243113
17907	2080112	242997
17908	2080209	242878
17909	2080317	242761
17910	2080419	242643
17911	2080536	242527
17912	2080649	242411
17913	2080761	242294
17914	2080875	242178
17915	2081003	242063
17916	2081132	241948
17917	2081253	241833
17918	2081379	241718
17919	2081493	241601
17920	2081617	241486
17921	2081732	241370
17922	2081853	241254
17923	2081965	241138
17924	2082072	241020
17925	2082187	240904
17926	2082300	240788
17927	2082422	240672
17928	2082532	240555
17929	2082662	240441
17930	2082784	240325
17931	2082905	240210
17932	2083017	240093
17933	2083141	239978
17934	2083263	239862
17935	2083385	239747
17936	2083502	239631
17937	2083628	239516
17938	2083748	239400
17939	2083875	239285
17940	2083991	239169
17941	2084113	239053
17942	2084222	238936
17943	2084331	238819
17944	2084450	238704
17945	2084570	238588
17946	2084694	238473
17947	2084809	238356
17948	2084926	238240
17949	2085046	238125
17950	2085171	238009
17951	2085296	237894
17952	2085420	237779
17953	2085529	237662
17954	2085651	237547
17955	2085758	237429
17956	2085864	237312
17957	2085974	237195
17958	2086089	237079
17959	2086214	236964
17960	2086336	236848
17961	2086461	236733
17962	2086575	236617
17963	2086672	236498
17964	2086785	236382
17965	2086901	236266
17966	2087024	236150
17967	2087149	236035
17968	2087263	235919
17969	2087385	235803
17970	2087494	235686
17971	2087617	235571
17972	2087741	235456
17973	2087863	235340
17974	2087991	235225
17975	2088114	235110
17976	2088231	234994
17977	2088340	234877
17978	2088465	234762
17979	2088585	234646
17980	2088703	234530
17981	2088825	234414
17982	2088916	234295
17983	2089039	234180
17984	2089159	234064
17985	2089271	233948
17986	2089393	233832
17987	2089506	233716
17988	2089623	233600
17989	2089746	233484
17990	2089864	233368
17991	2089974	233251
17992	2090098	233136
17993	2090196	233018
17994	2090315	232902
17995	2090435	232786
17996	2090540	232669
17997	2090653	232552
17998	2090779	232437
17999	2090902	232322
18000	2091025	232207
18001	2091147	232091
18002	2091274	231976
18003	2091394	231860
18004	2091513	231745
18005	2091633	231629
18006	2091752	231513
18007	2091869	231397
18008	2091987	231281
18009	2092093	231164
18010	2092220	231049
18011	2092344	230933
18012	2092456	230817
18013	2092580	230701
18014	2092701	230586
18015	2092825	230471
18016	2092948	230355
18017	2093048	230237
18018	2093165	230121
18019	2093287	230006
18020	2093406	229890
18021	2093521	229773
18022	2093644	229658
18023	2093769	229543
18024	2093880	229426
18025	2094002	229311
18026	2094126	229195
18027	2094244	229079
18028	2094372	228964
18029	2094475	228847
18030	2094571	228728
18031	2094688	228612
18032	2094814	228497
18033	2094939	228382
18034	2095046	228265
18035	2095167	228149
18036	2095285	228033
18037	2095398	227917
18038	2095519	227801
18039	2095627	227684
18040	2095757	227569
18041	2095864	227452
18042	2095979	227336
18043	2096097	227220
18044	2096216	227104
18045	2096321	226987
18046	2096437	226871
18047	2096552	226754
18048	2096673	226639
18049	2096801	226524
18050	2096927	226409
18051	2097050	226293
18052	2097165	226177
18053	2097276	226060
18054	2097389	225944
18055	2097508	225828
18056	2097628	225712
18057	2097749	225596
18058	2097862	225480
18059	2097979	225364
18060	2098106	225249
18061	2098227	225133
18062	2098345	225017
18063	2098472	224902
18064	2098588	224786
18065	2098705	224670
18066	2098822	224554
18067	2098949	224439
18068	2099069	224323
18069	2099189	224207
18070	2099297	224090
18071	2099410	223974
18072	2099525	223858
18073	2099648	223742
18074	2099767	223626
18075	2099893	223511
18076	2100008	223395
18077	2100116	223278
18078	2100232	223162
18079	2100355	223046
18080	2100475	222930
18081	2100569	222812
18082	2100692	222696
18083	2100815	222581
18084	2100922	222464
18085	2101028	222347
18086	2101142	222230
18087	2101261	222114
18088	2101381	221998
18089	2101505	221883
18090	2101613	221766
18091	2101717	221649
18092	2101839	221533
18093	2101957	221417
18094	2102051	221299
18095	2102175	221183
18096	2102283	221066
18097	2102401	220950
18098	2102521	220835
18099	2102642	220719
18100	2102764	220603
18101	2102884	220488
18102	2103001	220371
18103	2103120	220256
18104	2103245	220140
18105	2103368	220025
18106	2103481	219908
18107	2103596	219792
18108	2103713	219676
18109	2103829	219560
18110	2103940	219443
18111	2104063	219328
18112	2104181	219212
18113	2104292	219095
18114	2104415	218980
18115	2104530	218863
18116	2104643	218747
18117	2104766	218631
18118	2104887	218516
18119	2105005	218400
18120	2105128	218284
18121	2105247	218168
18122	2105368	218053
18123	2105481	217936
18124	2105592	217819
18125	2105694	217702
18126	2105819	217587
18127	2105934	217470
18128	2106045	217353
18129	2106167	217238
18130	2106281	217122
18131	2106402	217006
18132	2106525	216890
18133	2106648	216775
18134	2106766	216659
18135	2106887	216543
18136	2107006	216427
18137	2107129	216312
18138	2107246	216196
18139	2107372	216081
18140	2107492	215965
18141	2107611	215849
18142	2107731	215733
18143	2107848	215617
18144	2107966	215501
18145	2108086	215385
18146	2108209	215270
